source;target;Type;Weight
572;262;Undirected;0.5
572;264;Undirected;0.5
572;302;Undirected;0.5
572;303;Undirected;0.5
572;357;Undirected;0.5
572;382;Undirected;0.5
572;396;Undirected;0.5
572;400;Undirected;0.5
572;417;Undirected;0.5
572;430;Undirected;0.5
572;459;Undirected;0.5
572;480;Undirected;0.5
572;511;Undirected;0.5
572;541;Undirected;0.5
572;552;Undirected;0.5
572;577;Undirected;0.5
572;581;Undirected;0.5
572;623;Undirected;0.5
572;746;Undirected;0.5
572;747;Undirected;0.5
572;796;Undirected;0.5
572;832;Undirected;0.5
572;849;Undirected;0.5
572;850;Undirected;0.5
572;948;Undirected;0.5
572;1016;Undirected;0.5
572;1022;Undirected;0.5
572;1100;Undirected;0.5
572;1106;Undirected;0.5
572;1182;Undirected;0.5
572;1251;Undirected;0.5
572;1345;Undirected;0.5
572;1394;Undirected;0.5
572;1445;Undirected;0.5
572;1462;Undirected;0.5
572;1547;Undirected;0.5
572;1605;Undirected;0.5
572;1693;Undirected;0.5
572;1726;Undirected;0.5
572;1727;Undirected;0.5
572;1747;Undirected;0.5
572;1752;Undirected;0.5
572;1768;Undirected;0.5
572;1775;Undirected;0.5
572;1778;Undirected;0.5
575;451;Undirected;0.5
575;860;Undirected;0.5
575;1137;Undirected;0.5
575;1340;Undirected;0.5
575;1341;Undirected;0.5
575;1353;Undirected;0.5
575;1526;Undirected;0.5
576;365;Undirected;0.5
576;424;Undirected;0.5
576;750;Undirected;0.5
576;1106;Undirected;0.5
576;1498;Undirected;0.5
576;1684;Undirected;0.5
576;1685;Undirected;0.5
576;1768;Undirected;0.5
577;112;Undirected;0.5
577;153;Undirected;0.5
577;168;Undirected;0.5
577;246;Undirected;0.5
577;262;Undirected;0.5
577;264;Undirected;0.5
577;302;Undirected;0.5
577;303;Undirected;0.5
577;357;Undirected;0.5
577;382;Undirected;0.5
577;396;Undirected;1.5
577;400;Undirected;0.5
577;410;Undirected;1.0
577;417;Undirected;0.5
577;430;Undirected;1.0
577;459;Undirected;0.5
577;468;Undirected;0.5
577;480;Undirected;0.5
577;484;Undirected;0.5
577;505;Undirected;0.5
577;511;Undirected;1.0
577;536;Undirected;1.0
577;541;Undirected;0.5
577;552;Undirected;1.5
577;572;Undirected;0.5
577;581;Undirected;0.5
577;623;Undirected;0.5
577;714;Undirected;0.5
577;746;Undirected;0.5
577;747;Undirected;0.5
577;796;Undirected;0.5
577;823;Undirected;0.5
577;832;Undirected;0.5
577;842;Undirected;0.5
577;849;Undirected;0.5
577;850;Undirected;0.5
577;896;Undirected;0.5
577;948;Undirected;0.5
577;1016;Undirected;0.5
577;1022;Undirected;0.5
577;1028;Undirected;0.5
577;1077;Undirected;1.0
577;1100;Undirected;0.5
577;1106;Undirected;0.5
577;1182;Undirected;0.5
577;1191;Undirected;0.5
577;1227;Undirected;0.5
577;1229;Undirected;0.5
577;1231;Undirected;0.5
577;1247;Undirected;0.5
577;1251;Undirected;0.5
577;1345;Undirected;0.5
577;1394;Undirected;0.5
577;1426;Undirected;0.5
577;1428;Undirected;0.5
577;1429;Undirected;0.5
577;1445;Undirected;0.5
577;1462;Undirected;0.5
577;1516;Undirected;1.0
577;1547;Undirected;0.5
577;1605;Undirected;0.5
577;1693;Undirected;0.5
577;1694;Undirected;0.5
577;1713;Undirected;0.5
577;1714;Undirected;0.5
577;1721;Undirected;0.5
577;1726;Undirected;0.5
577;1727;Undirected;0.5
577;1747;Undirected;0.5
577;1752;Undirected;0.5
577;1768;Undirected;0.5
577;1774;Undirected;0.5
577;1775;Undirected;0.5
577;1778;Undirected;0.5
578;5;Undirected;0.5
578;15;Undirected;0.5
578;18;Undirected;0.5
578;28;Undirected;0.5
578;138;Undirected;1.0
578;229;Undirected;0.5
578;267;Undirected;0.5
578;292;Undirected;0.5
578;297;Undirected;0.5
578;318;Undirected;0.5
578;381;Undirected;0.5
578;394;Undirected;0.5
578;421;Undirected;0.5
578;422;Undirected;0.5
578;437;Undirected;0.5
578;438;Undirected;0.5
578;442;Undirected;0.5
578;445;Undirected;0.5
578;454;Undirected;0.5
578;467;Undirected;0.5
578;479;Undirected;0.5
578;486;Undirected;0.5
578;521;Undirected;0.5
578;537;Undirected;0.5
578;546;Undirected;0.5
578;564;Undirected;0.5
578;608;Undirected;0.5
578;617;Undirected;0.5
578;637;Undirected;0.5
578;650;Undirected;0.5
578;679;Undirected;0.5
578;682;Undirected;0.5
578;721;Undirected;0.5
578;723;Undirected;0.5
578;739;Undirected;0.5
578;755;Undirected;0.5
578;785;Undirected;0.5
578;802;Undirected;0.5
578;807;Undirected;0.5
578;813;Undirected;0.5
578;814;Undirected;0.5
578;817;Undirected;0.5
578;820;Undirected;0.5
578;859;Undirected;0.5
578;909;Undirected;0.5
578;913;Undirected;0.5
578;938;Undirected;0.5
578;959;Undirected;0.5
578;984;Undirected;0.5
578;1002;Undirected;1.0
578;1064;Undirected;0.5
578;1084;Undirected;0.5
578;1094;Undirected;1.0
578;1104;Undirected;0.5
578;1124;Undirected;0.5
578;1155;Undirected;0.5
578;1194;Undirected;0.5
578;1242;Undirected;0.5
578;1263;Undirected;0.5
578;1265;Undirected;0.5
578;1273;Undirected;0.5
578;1279;Undirected;0.5
578;1295;Undirected;0.5
578;1324;Undirected;0.5
578;1325;Undirected;0.5
578;1327;Undirected;0.5
578;1334;Undirected;0.5
578;1363;Undirected;0.5
578;1366;Undirected;0.5
578;1367;Undirected;0.5
578;1373;Undirected;0.5
578;1374;Undirected;0.5
578;1393;Undirected;0.5
578;1425;Undirected;0.5
578;1432;Undirected;0.5
578;1433;Undirected;0.5
578;1459;Undirected;0.5
578;1475;Undirected;0.5
578;1479;Undirected;0.5
578;1484;Undirected;0.5
578;1491;Undirected;0.5
578;1508;Undirected;0.5
578;1509;Undirected;0.5
578;1512;Undirected;0.5
578;1563;Undirected;0.5
578;1587;Undirected;0.5
578;1608;Undirected;0.5
578;1649;Undirected;0.5
578;1669;Undirected;0.5
578;1712;Undirected;0.5
578;1782;Undirected;0.5
581;112;Undirected;0.5
581;168;Undirected;0.5
581;246;Undirected;0.5
581;262;Undirected;0.5
581;264;Undirected;0.5
581;302;Undirected;0.5
581;303;Undirected;0.5
581;357;Undirected;0.5
581;382;Undirected;0.5
581;396;Undirected;0.5
581;400;Undirected;0.5
581;417;Undirected;0.5
581;430;Undirected;0.5
581;459;Undirected;0.5
581;480;Undirected;0.5
581;511;Undirected;0.5
581;541;Undirected;0.5
581;552;Undirected;0.5
581;572;Undirected;0.5
581;577;Undirected;0.5
581;623;Undirected;0.5
581;746;Undirected;0.5
581;747;Undirected;0.5
581;796;Undirected;0.5
581;832;Undirected;0.5
581;849;Undirected;0.5
581;850;Undirected;0.5
581;948;Undirected;0.5
581;1016;Undirected;0.5
581;1022;Undirected;0.5
581;1100;Undirected;0.5
581;1106;Undirected;0.5
581;1182;Undirected;0.5
581;1251;Undirected;0.5
581;1345;Undirected;0.5
581;1394;Undirected;0.5
581;1445;Undirected;0.5
581;1462;Undirected;0.5
581;1547;Undirected;0.5
581;1605;Undirected;0.5
581;1693;Undirected;0.5
581;1726;Undirected;0.5
581;1727;Undirected;0.5
581;1747;Undirected;0.5
581;1752;Undirected;0.5
581;1768;Undirected;0.5
581;1775;Undirected;0.5
581;1778;Undirected;0.5
584;34;Undirected;0.5
584;74;Undirected;0.5
584;115;Undirected;0.5
584;129;Undirected;0.5
584;161;Undirected;0.5
584;228;Undirected;0.5
584;279;Undirected;0.5
584;290;Undirected;0.5
584;324;Undirected;0.5
584;343;Undirected;0.5
584;355;Undirected;0.5
584;405;Undirected;0.5
584;466;Undirected;0.5
584;475;Undirected;0.5
584;486;Undirected;0.5
584;494;Undirected;0.5
584;539;Undirected;0.5
584;543;Undirected;0.5
584;546;Undirected;0.5
584;555;Undirected;0.5
584;565;Undirected;0.5
584;569;Undirected;0.5
584;605;Undirected;0.5
584;610;Undirected;0.5
584;640;Undirected;0.5
584;644;Undirected;0.5
584;675;Undirected;0.5
584;809;Undirected;0.5
584;836;Undirected;0.5
584;874;Undirected;0.5
584;880;Undirected;0.5
584;907;Undirected;0.5
584;914;Undirected;0.5
584;918;Undirected;0.5
584;919;Undirected;0.5
584;975;Undirected;0.5
584;999;Undirected;0.5
584;1065;Undirected;0.5
584;1066;Undirected;0.5
584;1142;Undirected;0.5
584;1167;Undirected;0.5
584;1174;Undirected;0.5
584;1183;Undirected;0.5
584;1210;Undirected;0.5
584;1212;Undirected;0.5
584;1234;Undirected;0.5
584;1252;Undirected;0.5
584;1290;Undirected;0.5
584;1324;Undirected;0.5
584;1339;Undirected;0.5
584;1378;Undirected;0.5
584;1380;Undirected;0.5
584;1382;Undirected;0.5
584;1384;Undirected;0.5
584;1392;Undirected;0.5
584;1418;Undirected;0.5
584;1434;Undirected;0.5
584;1470;Undirected;0.5
584;1474;Undirected;0.5
584;1501;Undirected;0.5
584;1512;Undirected;0.5
584;1524;Undirected;0.5
584;1539;Undirected;0.5
584;1588;Undirected;0.5
584;1608;Undirected;0.5
584;1612;Undirected;0.5
584;1634;Undirected;0.5
584;1644;Undirected;0.5
584;1660;Undirected;0.5
584;1667;Undirected;0.5
584;1687;Undirected;0.5
584;1720;Undirected;0.5
584;1749;Undirected;0.5
584;1780;Undirected;0.5
587;18;Undirected;0.5
587;29;Undirected;0.5
587;42;Undirected;0.5
587;53;Undirected;0.5
587;60;Undirected;0.5
587;66;Undirected;0.5
587;70;Undirected;0.5
587;85;Undirected;0.5
587;99;Undirected;0.5
587;117;Undirected;0.5
587;131;Undirected;0.5
587;140;Undirected;0.5
587;154;Undirected;0.5
587;155;Undirected;0.5
587;156;Undirected;0.5
587;160;Undirected;0.5
587;211;Undirected;0.5
587;245;Undirected;0.5
587;252;Undirected;0.5
587;257;Undirected;0.5
587;270;Undirected;0.5
587;291;Undirected;0.5
587;323;Undirected;0.5
587;325;Undirected;0.5
587;341;Undirected;0.5
587;347;Undirected;0.5
587;403;Undirected;0.5
587;420;Undirected;0.5
587;425;Undirected;0.5
587;429;Undirected;0.5
587;432;Undirected;0.5
587;447;Undirected;0.5
587;457;Undirected;0.5
587;503;Undirected;0.5
587;510;Undirected;0.5
587;515;Undirected;0.5
587;517;Undirected;0.5
587;523;Undirected;0.5
587;531;Undirected;0.5
587;534;Undirected;0.5
587;566;Undirected;0.5
587;596;Undirected;0.5
587;597;Undirected;0.5
587;599;Undirected;0.5
587;619;Undirected;0.5
587;622;Undirected;0.5
587;634;Undirected;0.5
587;636;Undirected;0.5
587;648;Undirected;0.5
587;659;Undirected;0.5
587;672;Undirected;0.5
587;705;Undirected;0.5
587;710;Undirected;0.5
587;713;Undirected;0.5
587;716;Undirected;0.5
587;732;Undirected;0.5
587;755;Undirected;0.5
587;759;Undirected;0.5
587;775;Undirected;0.5
587;790;Undirected;0.5
587;793;Undirected;0.5
587;815;Undirected;0.5
587;816;Undirected;0.5
587;857;Undirected;0.5
587;878;Undirected;0.5
587;1008;Undirected;0.5
587;1034;Undirected;0.5
587;1047;Undirected;0.5
587;1073;Undirected;0.5
587;1083;Undirected;0.5
587;1085;Undirected;0.5
587;1115;Undirected;0.5
587;1122;Undirected;0.5
587;1130;Undirected;0.5
587;1139;Undirected;0.5
587;1141;Undirected;0.5
587;1157;Undirected;0.5
587;1171;Undirected;0.5
587;1219;Undirected;0.5
587;1221;Undirected;0.5
587;1255;Undirected;0.5
587;1274;Undirected;0.5
587;1321;Undirected;0.5
587;1350;Undirected;0.5
587;1367;Undirected;0.5
587;1374;Undirected;0.5
587;1385;Undirected;0.5
587;1400;Undirected;0.5
587;1428;Undirected;0.5
587;1450;Undirected;0.5
587;1457;Undirected;0.5
587;1517;Undirected;0.5
587;1531;Undirected;0.5
587;1555;Undirected;0.5
587;1592;Undirected;0.5
587;1598;Undirected;0.5
587;1599;Undirected;0.5
587;1604;Undirected;0.5
587;1618;Undirected;0.5
587;1635;Undirected;0.5
587;1640;Undirected;0.5
587;1653;Undirected;0.5
587;1655;Undirected;0.5
587;1673;Undirected;0.5
587;1757;Undirected;0.5
587;1766;Undirected;0.5
587;1772;Undirected;0.5
587;1779;Undirected;0.5
587;1781;Undirected;0.5
595;55;Undirected;0.5
595;93;Undirected;0.5
595;162;Undirected;0.5
595;185;Undirected;0.5
595;362;Undirected;0.5
595;387;Undirected;0.5
595;388;Undirected;0.5
595;449;Undirected;0.5
595;482;Undirected;0.5
595;493;Undirected;0.5
595;691;Undirected;0.5
595;865;Undirected;0.5
595;957;Undirected;0.5
595;1134;Undirected;0.5
595;1156;Undirected;0.5
595;1168;Undirected;0.5
595;1175;Undirected;0.5
595;1222;Undirected;0.5
595;1417;Undirected;0.5
595;1589;Undirected;0.5
595;1617;Undirected;0.5
595;1631;Undirected;0.5
595;1666;Undirected;0.5
595;1700;Undirected;0.5
595;1701;Undirected;0.5
595;1738;Undirected;0.5
595;1745;Undirected;0.5
596;18;Undirected;0.5
596;29;Undirected;0.5
596;42;Undirected;0.5
596;53;Undirected;0.5
596;60;Undirected;0.5
596;66;Undirected;0.5
596;70;Undirected;0.5
596;85;Undirected;0.5
596;99;Undirected;0.5
596;117;Undirected;0.5
596;131;Undirected;0.5
596;140;Undirected;0.5
596;154;Undirected;0.5
596;155;Undirected;0.5
596;156;Undirected;0.5
596;160;Undirected;0.5
596;211;Undirected;0.5
596;245;Undirected;0.5
596;252;Undirected;0.5
596;257;Undirected;0.5
596;270;Undirected;0.5
596;291;Undirected;0.5
596;323;Undirected;0.5
596;325;Undirected;0.5
596;341;Undirected;0.5
596;347;Undirected;0.5
596;403;Undirected;0.5
596;420;Undirected;0.5
596;425;Undirected;0.5
596;429;Undirected;0.5
596;432;Undirected;0.5
596;447;Undirected;0.5
596;457;Undirected;0.5
596;503;Undirected;0.5
596;510;Undirected;0.5
596;515;Undirected;0.5
596;517;Undirected;0.5
596;523;Undirected;0.5
596;531;Undirected;0.5
596;534;Undirected;0.5
596;566;Undirected;0.5
596;587;Undirected;0.5
596;597;Undirected;0.5
596;599;Undirected;0.5
596;619;Undirected;0.5
596;622;Undirected;0.5
596;634;Undirected;0.5
596;636;Undirected;0.5
596;648;Undirected;0.5
596;659;Undirected;0.5
596;672;Undirected;0.5
596;705;Undirected;0.5
596;710;Undirected;0.5
596;713;Undirected;0.5
596;716;Undirected;0.5
596;732;Undirected;0.5
596;755;Undirected;0.5
596;759;Undirected;0.5
596;775;Undirected;0.5
596;790;Undirected;0.5
596;793;Undirected;0.5
596;815;Undirected;0.5
596;816;Undirected;0.5
596;857;Undirected;0.5
596;878;Undirected;0.5
596;1008;Undirected;0.5
596;1034;Undirected;0.5
596;1047;Undirected;0.5
596;1073;Undirected;0.5
596;1083;Undirected;0.5
596;1085;Undirected;0.5
596;1115;Undirected;0.5
596;1122;Undirected;0.5
596;1130;Undirected;0.5
596;1139;Undirected;0.5
596;1141;Undirected;0.5
596;1157;Undirected;0.5
596;1171;Undirected;0.5
596;1219;Undirected;0.5
596;1221;Undirected;0.5
596;1255;Undirected;0.5
596;1274;Undirected;0.5
596;1321;Undirected;0.5
596;1350;Undirected;0.5
596;1367;Undirected;0.5
596;1374;Undirected;0.5
596;1385;Undirected;0.5
596;1400;Undirected;0.5
596;1428;Undirected;0.5
596;1450;Undirected;0.5
596;1457;Undirected;0.5
596;1517;Undirected;0.5
596;1531;Undirected;0.5
596;1555;Undirected;0.5
596;1592;Undirected;0.5
596;1598;Undirected;0.5
596;1599;Undirected;0.5
596;1604;Undirected;0.5
596;1618;Undirected;0.5
596;1635;Undirected;0.5
596;1640;Undirected;0.5
596;1653;Undirected;0.5
596;1655;Undirected;0.5
596;1673;Undirected;0.5
596;1757;Undirected;0.5
596;1766;Undirected;0.5
596;1772;Undirected;0.5
596;1779;Undirected;0.5
596;1781;Undirected;0.5
597;18;Undirected;0.5
597;29;Undirected;0.5
597;42;Undirected;0.5
597;53;Undirected;0.5
597;60;Undirected;0.5
597;66;Undirected;0.5
597;70;Undirected;0.5
597;85;Undirected;0.5
597;99;Undirected;0.5
597;117;Undirected;0.5
597;131;Undirected;0.5
597;140;Undirected;0.5
597;154;Undirected;0.5
597;155;Undirected;0.5
597;156;Undirected;0.5
597;160;Undirected;0.5
597;211;Undirected;0.5
597;245;Undirected;0.5
597;252;Undirected;0.5
597;257;Undirected;0.5
597;270;Undirected;0.5
597;291;Undirected;0.5
597;323;Undirected;0.5
597;325;Undirected;0.5
597;341;Undirected;0.5
597;347;Undirected;0.5
597;403;Undirected;0.5
597;420;Undirected;0.5
597;425;Undirected;0.5
597;429;Undirected;0.5
597;432;Undirected;0.5
597;447;Undirected;0.5
597;457;Undirected;0.5
597;503;Undirected;0.5
597;510;Undirected;0.5
597;515;Undirected;0.5
597;517;Undirected;0.5
597;523;Undirected;0.5
597;531;Undirected;0.5
597;534;Undirected;0.5
597;566;Undirected;0.5
597;587;Undirected;0.5
597;596;Undirected;0.5
597;599;Undirected;0.5
597;619;Undirected;0.5
597;622;Undirected;0.5
597;634;Undirected;0.5
597;636;Undirected;0.5
597;648;Undirected;0.5
597;659;Undirected;0.5
597;672;Undirected;0.5
597;705;Undirected;0.5
597;710;Undirected;0.5
597;713;Undirected;0.5
597;716;Undirected;0.5
597;732;Undirected;0.5
597;755;Undirected;0.5
597;759;Undirected;0.5
597;775;Undirected;0.5
597;790;Undirected;0.5
597;793;Undirected;0.5
597;815;Undirected;0.5
597;816;Undirected;0.5
597;857;Undirected;0.5
597;878;Undirected;0.5
597;1008;Undirected;0.5
597;1034;Undirected;0.5
597;1047;Undirected;0.5
597;1073;Undirected;0.5
597;1083;Undirected;0.5
597;1085;Undirected;0.5
597;1115;Undirected;0.5
597;1122;Undirected;0.5
597;1130;Undirected;0.5
597;1139;Undirected;0.5
597;1141;Undirected;0.5
597;1157;Undirected;0.5
597;1171;Undirected;0.5
597;1219;Undirected;0.5
597;1221;Undirected;0.5
597;1255;Undirected;0.5
597;1274;Undirected;0.5
597;1321;Undirected;0.5
597;1350;Undirected;0.5
597;1367;Undirected;0.5
597;1374;Undirected;0.5
597;1385;Undirected;0.5
597;1400;Undirected;0.5
597;1428;Undirected;0.5
597;1450;Undirected;0.5
597;1457;Undirected;0.5
597;1517;Undirected;0.5
597;1531;Undirected;0.5
597;1555;Undirected;0.5
597;1592;Undirected;0.5
597;1598;Undirected;0.5
597;1599;Undirected;0.5
597;1604;Undirected;0.5
597;1618;Undirected;0.5
597;1635;Undirected;0.5
597;1640;Undirected;0.5
597;1653;Undirected;0.5
597;1655;Undirected;0.5
597;1673;Undirected;0.5
597;1757;Undirected;0.5
597;1766;Undirected;0.5
597;1772;Undirected;0.5
597;1779;Undirected;0.5
597;1781;Undirected;0.5
599;1;Undirected;0.5
599;18;Undirected;0.5
599;23;Undirected;0.5
599;29;Undirected;0.5
599;42;Undirected;0.5
599;47;Undirected;0.5
599;53;Undirected;0.5
599;60;Undirected;0.5
599;66;Undirected;0.5
599;70;Undirected;0.5
599;85;Undirected;1.0
599;99;Undirected;0.5
599;117;Undirected;0.5
599;131;Undirected;0.5
599;138;Undirected;0.5
599;140;Undirected;0.5
599;154;Undirected;0.5
599;155;Undirected;0.5
599;156;Undirected;0.5
599;160;Undirected;0.5
599;176;Undirected;0.5
599;189;Undirected;0.5
599;192;Undirected;0.5
599;211;Undirected;0.5
599;213;Undirected;0.5
599;216;Undirected;0.5
599;225;Undirected;1.0
599;229;Undirected;0.5
599;245;Undirected;0.5
599;252;Undirected;1.0
599;257;Undirected;0.5
599;270;Undirected;0.5
599;291;Undirected;0.5
599;323;Undirected;0.5
599;325;Undirected;0.5
599;341;Undirected;0.5
599;347;Undirected;0.5
599;403;Undirected;0.5
599;404;Undirected;0.5
599;414;Undirected;0.5
599;420;Undirected;0.5
599;425;Undirected;0.5
599;429;Undirected;0.5
599;432;Undirected;0.5
599;444;Undirected;0.5
599;447;Undirected;0.5
599;457;Undirected;0.5
599;503;Undirected;1.5
599;510;Undirected;0.5
599;515;Undirected;0.5
599;517;Undirected;0.5
599;523;Undirected;0.5
599;531;Undirected;0.5
599;534;Undirected;0.5
599;559;Undirected;0.5
599;566;Undirected;0.5
599;568;Undirected;1.0
599;587;Undirected;0.5
599;596;Undirected;0.5
599;597;Undirected;0.5
599;619;Undirected;0.5
599;622;Undirected;0.5
599;626;Undirected;0.5
599;634;Undirected;0.5
599;636;Undirected;0.5
599;648;Undirected;0.5
599;659;Undirected;0.5
599;667;Undirected;0.5
599;672;Undirected;1.5
599;673;Undirected;0.5
599;688;Undirected;1.0
599;705;Undirected;0.5
599;710;Undirected;0.5
599;713;Undirected;0.5
599;716;Undirected;0.5
599;721;Undirected;0.5
599;732;Undirected;0.5
599;755;Undirected;0.5
599;759;Undirected;0.5
599;775;Undirected;0.5
599;780;Undirected;0.5
599;785;Undirected;0.5
599;790;Undirected;0.5
599;793;Undirected;0.5
599;814;Undirected;0.5
599;815;Undirected;0.5
599;816;Undirected;0.5
599;842;Undirected;0.5
599;857;Undirected;0.5
599;862;Undirected;0.5
599;878;Undirected;0.5
599;891;Undirected;0.5
599;929;Undirected;0.5
599;933;Undirected;0.5
599;937;Undirected;0.5
599;948;Undirected;1.0
599;1008;Undirected;0.5
599;1034;Undirected;0.5
599;1047;Undirected;0.5
599;1062;Undirected;0.5
599;1073;Undirected;0.5
599;1083;Undirected;0.5
599;1085;Undirected;0.5
599;1087;Undirected;0.5
599;1115;Undirected;0.5
599;1122;Undirected;0.5
599;1124;Undirected;0.5
599;1130;Undirected;0.5
599;1139;Undirected;0.5
599;1141;Undirected;0.5
599;1157;Undirected;0.5
599;1159;Undirected;0.5
599;1162;Undirected;0.5
599;1171;Undirected;0.5
599;1194;Undirected;0.5
599;1206;Undirected;0.5
599;1219;Undirected;0.5
599;1221;Undirected;0.5
599;1233;Undirected;0.5
599;1255;Undirected;0.5
599;1274;Undirected;0.5
599;1301;Undirected;0.5
599;1321;Undirected;0.5
599;1336;Undirected;0.5
599;1350;Undirected;0.5
599;1366;Undirected;0.5
599;1367;Undirected;0.5
599;1374;Undirected;1.0
599;1377;Undirected;0.5
599;1385;Undirected;0.5
599;1397;Undirected;0.5
599;1400;Undirected;0.5
599;1424;Undirected;0.5
599;1428;Undirected;0.5
599;1438;Undirected;0.5
599;1440;Undirected;0.5
599;1443;Undirected;0.5
599;1450;Undirected;1.5
599;1453;Undirected;0.5
599;1454;Undirected;0.5
599;1457;Undirected;0.5
599;1479;Undirected;0.5
599;1517;Undirected;0.5
599;1531;Undirected;0.5
599;1555;Undirected;0.5
599;1592;Undirected;0.5
599;1598;Undirected;0.5
599;1599;Undirected;0.5
599;1604;Undirected;0.5
599;1606;Undirected;0.5
599;1615;Undirected;0.5
599;1618;Undirected;0.5
599;1635;Undirected;0.5
599;1637;Undirected;0.5
599;1640;Undirected;0.5
599;1653;Undirected;0.5
599;1655;Undirected;0.5
599;1665;Undirected;0.5
599;1669;Undirected;0.5
599;1673;Undirected;0.5
599;1701;Undirected;0.5
599;1716;Undirected;0.5
599;1735;Undirected;0.5
599;1757;Undirected;0.5
599;1766;Undirected;0.5
599;1769;Undirected;0.5
599;1772;Undirected;0.5
599;1779;Undirected;0.5
599;1781;Undirected;0.5
600;7;Undirected;0.5
600;8;Undirected;1.0
600;21;Undirected;0.5
600;27;Undirected;1.0
600;222;Undirected;0.5
600;223;Undirected;1.0
600;268;Undirected;1.0
600;281;Undirected;1.0
600;290;Undirected;0.5
600;295;Undirected;1.0
600;324;Undirected;0.5
600;399;Undirected;0.5
600;516;Undirected;0.5
600;527;Undirected;0.5
600;565;Undirected;0.5
600;569;Undirected;0.5
